id,nazev,cena_kc,lokalita,lat,lon,plocha_m2,zdroj,photo_url,photo_path,skola_m,park_m,mhd_m,lekarna_m,supermarket_m
sr_1039024972,Pronájem bytu 4+kk 112 m²,33000,"Pod Vinohrady, Troubsko",49.183014,16.492727,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtzYqGH24GJMXKH/f8d3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1039024972.jpg,1716.4,425.1,204.6,2690.3,723.7
sr_3676132172,Pronájem bytu 2+kk 47 m²,12500,"Dolní brána, Nový Jičín",49.597446,18.008169,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5CFdAHCgbGAZmxI/cd76.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3676132172.jpg,1178.8,818.3,69.4,381.3,417.0
sr_2211214156,Pronájem bytu 1+kk 56 m² (Jednopodlažní),11900,"Dolní brána, Nový Jičín",49.597446,18.008169,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5DwDWzCtIGAZXrt/10fc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2211214156.jpg,1178.8,818.3,69.4,381.3,417.0
sr_3001959244,Pronájem bytu 2+kk 65 m²,14000,"Smilova, Pardubice - Zelené Předměstí",50.0345,15.772847,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5BWZuTI3jGJLq78/2ea0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3001959244.jpg,388.0,154.0,222.4,74.3,74.1
sr_434979660,Pronájem bytu 2+kk 70 m² (Jednopodlažní),19400,"Prokopa Velikého, Úvaly",50.071014,14.717592,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtzYqGI0fGJrtfi/606d.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_434979660.jpg,166.0,978.9,260.6,266.3,453.3
sr_2586657612,Pronájem bytu 1+kk 32 m²,10500,"Zámečnická, Olomouc",49.596474,17.251867,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5bIUBJ1wGJj7ej/720d.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2586657612.jpg,53.7,620.8,103.9,148.5,191.3
sr_2977776460,Pronájem bytu 2+kk 52 m²,13900,"Komenského, Vlašim",49.705036,14.89737,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtBwNESL9uGJgNCV/9e26.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2977776460.jpg,,324.6,179.4,25.9,83.4
sr_4175905612,Pronájem bytu 2+1 56 m² (Jednopodlažní),12000,"Babičkova, Brno - Černá Pole",49.212234,16.62019,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/nCTUX1iX5bIUBQ9TGNjzGP/5cd2.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4175905612.jpg,160.0,331.5,122.7,233.9,134.1
sr_820921164,Pronájem bytu 2+1 35 m²,22000,"Na Hubálce, Praha 6 - Střešovice",50.089443,14.384652,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtDgLT0JRfGKngZQ/ec4b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_820921164.jpg,119.3,340.0,100.3,834.1,362.2
sr_2699969356,Pronájem bytu 4+1 86 m²,13500,"Na Kohoutě, Ústí nad Labem - Bukov",50.6861,13.998852,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtBRc2UBWyGOJDLl/b953.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2699969356.jpg,2338.2,1092.4,94.7,613.0,880.5
sr_3857597260,Pronájem bytu 2+1 75 m²,15400,"Ostrá, Brno - Žabovřesky",49.21949,16.567772,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5CFdAHIgrGJJRv7/0fc0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3857597260.jpg,409.5,128.9,273.0,613.8,611.7
sr_3075695436,Pronájem bytu 2+kk 43 m²,16000,"Mládí, Jablonec nad Nisou - Mšeno nad Nisou",50.740704,15.168049,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5Do9kXBFdGCAyej/8fda.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3075695436.jpg,1178.7,595.9,122.9,139.1,210.4
sr_454968140,Pronájem bytu 3+1 74 m²,15700,"Hevlín, okres Znojmo",48.75209,16.381313,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtEDuRmKCUGJI8Q7/a8f9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_454968140.jpg,5456.3,2231.1,,,93.6
sr_1797145420,Pronájem bytu 2+1 64 m²,16000,"Klínovecká, Karlovy Vary - Rybáře",50.237587,12.862552,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtCJexHINyGJJIE8/bdcb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1797145420.jpg,1262.9,754.0,196.6,145.0,157.9
sr_91489100,Pronájem bytu 3+1 80 m²,24900,"Kamenná, Brno - Štýřice",49.184898,16.589882,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5BWLrlDHFGBNLga/37da.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_91489100.jpg,399.6,317.8,332.8,375.1,382.2
sr_3910300492,Pronájem bytu 3+1 75 m²,16000,"Dolní Valy, Hodonín",48.85136,17.127924,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5CNPfpD9IGBMLGu/a0d8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3910300492.jpg,250.0,342.8,183.4,92.2,141.1
sr_2807649100,Pronájem bytu 2+kk 70 m²,18900,"Cyrilská, Brno - Trnitá",49.1908,16.620701,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/kcHp2YdDtDrxR2DO1GDvCpe/06f3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2807649100.jpg,178.3,637.5,109.0,612.2,50.4
sr_1465471820,Pronájem bytu 1+1 38 m²,17900,"Cyrilská, Brno - Trnitá",49.190109,16.620157,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5DwDWzJhHGJH1Mv/aec5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1465471820.jpg,119.7,678.9,29.0,554.5,136.5
sr_3610596172,Pronájem bytu 2+kk 36 m²,14900,"Spolková, Brno - Zábrdovice",49.201508,16.623514,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_C/nCTUX1iX5bIUBDlPGE3wR8/cb70.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3610596172.jpg,203.4,189.7,236.7,192.6,110.7
sr_4179510092,Pronájem bytu 3+kk 69 m² (Jednopodlažní),20000,"Krouzova, Praha 4 - Modřany",50.012184,14.419247,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtCDcb5HW3GJIrvw/3058.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4179510092.jpg,424.5,444.3,151.8,151.0,491.5
sr_1847477068,Pronájem  pokoje 15 m²,4900,"Lvovská, Praha 10 - Vršovice",50.06971,14.475109,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5Do9kXJcOGJImbR/5c7b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1847477068.jpg,791.0,65.9,166.3,283.7,150.0
sr_2132689740,Pronájem  pokoje 20 m²,10900,"Vršovická, Praha 10 - Vršovice",50.067242,14.459768,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtDgLT0HhRGJIgtA/b65d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2132689740.jpg,383.4,200.9,68.2,329.7,50.8
sr_1008616268,Pronájem bytu 2+1 58 m²,15000,"Novosady, Holešov",49.331413,17.567402,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5CoHumJQ3GJIe8t/5c5d.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1008616268.jpg,882.5,164.1,341.1,425.4,48.8
sr_203309900,Pronájem bytu 1+kk 23 m²,21000,"náměstí Bratří Synků, Praha 4 - Nusle",50.064026,14.441216,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5BWZuTIubGJIa8p/ab12.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_203309900.jpg,191.3,289.9,18.5,33.1,24.9
sr_3403895628,Pronájem bytu 2+kk 56 m²,15000,"Mošnerova, Olomouc - Nová Ulice",49.582428,17.229973,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5CGpNZVyGBUSdO/2c11.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3403895628.jpg,511.2,256.7,313.7,432.8,396.4
sr_2736669516,Pronájem bytu 2+1 44 m² (Jednopodlažní),10500,"Okružní, Bruntál",49.9865,17.467901,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5Do9kXJgQGJJlMp/089f.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2736669516.jpg,827.9,858.1,147.3,210.7,391.2
sr_4078846796,Pronájem bytu 1+kk 30 m²,10000,"náměstí Václava Vacka, Ostrava - Poruba",49.84446,18.172541,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5BWLrlKjsGKA3JF/8aa9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4078846796.jpg,305.7,896.6,262.4,102.1,394.8
sr_3273540428,Pronájem bytu 1+kk 39 m²,12000,"Svobodova, Nová Role",50.268528,12.786033,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtDgLT0HfRGJH1a1/92ef.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3273540428.jpg,3952.3,152.2,244.7,485.6,288.2
sr_3776856908,Pronájem bytu 2+1 43 m²,13500,"Palackého, Přerov - Přerov I-Město",49.452515,17.447815,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtCDcb5Nd0GOYHKg/b285.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3776856908.jpg,110.2,3139.7,80.1,151.3,132.6
sr_3694539596,Pronájem bytu 3+kk 80 m²,26990,"Baranova, Praha 3 - Žižkov",50.080418,14.457467,,sreality,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtCJexHRAPGPUGom/2b6a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3694539596.jpg,495.1,73.1,225.8,213.1,90.1
sr_1916494668,Pronájem bytu 1+kk 26 m²,11000,"Pražská, Brno - Bosonohy",49.173908,16.524046,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_B/kY1K2LlXQDnuVLi6FvhsJg/1a44.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1916494668.jpg,1041.7,1824.3,67.2,2142.4,638.0
sr_2316190540,Pronájem bytu 1+1 38 m² (Jednopodlažní),19000,"Osadní, Praha 7 - Holešovice",50.104298,14.446863,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtEBMvIN5lGNqo2p/8523.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2316190540.jpg,525.1,314.6,121.4,25.9,37.2
sr_1477329740,Pronájem bytu 3+kk 65 m²,22900,"Pernerova, Pardubice - Zelené Předměstí",50.0382,15.771451,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/nCTUX1iX5CFdAHIgaGJHB7n/e43b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1477329740.jpg,163.6,367.0,117.8,188.1,212.2
sr_1344414540,Pronájem bytu 1+kk 39 m²,15000,"Čeladná, okres Frýdek-Místek",49.548733,18.337591,,sreality,"https://d18-a.sdn.cz/d_18/c_img_of_D/nDJ4VEZEqB14TwB6pFBObJ2/87d8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1344414540.jpg,1838.0,388.1,56.2,4095.4,432.3
sr_420365132,Pronájem bytu 2+1 82 m²,38000,"Klimentská, Praha - Nové Město",50.092091,14.430409,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_D/kcHp2YdDtBM3KVHlJGJHJqH/041a.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_420365132.jpg,185.3,373.5,130.8,69.5,38.9
sr_849765196,Pronájem bytu 2+kk 38 m²,12000,"Gorazdovo nám., Olomouc",49.59761,17.269535,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDqk1BHEAF4XrRO/8086.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_849765196.jpg,353.3,236.5,200.5,739.2,215.3
sr_665215820,Pronájem bytu 3+kk 77 m² (Jednopodlažní),19000,"Olšavní, Kunovice",49.048454,17.477577,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLBPLz5HISF4Vckm/fb35.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_665215820.jpg,1047.8,1865.9,359.9,981.8,808.8
sr_2544264012,Pronájem bytu 2+kk 70 m²,16700,"Jičínská, Ostrava - Výškovice",49.774937,18.224163,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLD53UiGvqF4VZ4V/0516.jpeg?fl=res,400,300,3|shr,,20|jpg,90",,1754.5,591.9,91.1,430.8,322.1
sr_2762367820,Pronájem bytu 2+1 51 m²,13000,"M. Majerové, Třebíč",49.222935,15.880257,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDhCZlG6nF4VXww/1677.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2762367820.jpg,738.4,153.5,177.5,355.3,737.4
sr_4104545100,Pronájem bytu 2+1 56 m²,10000,"Osada míru, Dolní Benešov",49.922764,18.100328,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/kY1K2LlXQCNqj235F4VXsX/aedf.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4104545100.jpg,1697.5,2791.6,885.0,431.0,449.7
sr_771515212,Pronájem bytu 1+kk 29 m² (Jednopodlažní),17800,"Hnězdenská, Praha - Troja",50.126808,14.423477,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_C/nPVpfd5QLLDqzReDjnF0KSaP/e12c.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_771515212.jpg,702.8,739.6,242.0,358.7,116.8
sr_2242274124,Pronájem bytu 1+1 34 m²,6000,"Smetanova, Hrádek nad Nisou",50.854557,14.846519,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLbHLYHIuF4VUX2/7f25.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2242274124.jpg,,176.1,61.5,31.6,195.2
sr_718693196,Pronájem bytu 3+kk 77 m²,18000,"Roháče z Dubé, České Budějovice - České Budějovice 6",48.966862,14.481517,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDhCZlG9ZF4VSTr/630b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_718693196.jpg,871.1,550.2,27.3,419.0,141.2
sr_1003905868,Pronájem bytu 2+kk 40 m²,9000,"Josefa Brabce, Ostrava - Moravská Ostrava",49.841381,18.267382,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDqzReG2EF4VL2b/f2ae.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1003905868.jpg,231.8,917.3,72.7,173.6,78.3
sr_416703308,Pronájem bytu 1+kk 28 m²,17500,"Honzíkova, Praha 10 - Dolní Měcholupy",50.06789,14.555147,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/kcHp2YdDtzYqGCABGBBSp4/0f75.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_416703308.jpg,3005.7,1122.6,207.7,601.8,444.7
sr_3637928780,Pronájem  pokoje 20 m²,13000,"Fastrova, Praha 6 - Břevnov",50.083973,14.374467,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDqzReG2EF4VG3D/047d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3637928780.jpg,205.6,296.8,90.0,56.9,121.7
sr_1968923468,Pronájem bytu 2+1 62 m²,19000,"Jarmily Glazarové, Olomouc - Hejčín",49.608566,17.237835,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_C/nPVpfd5QLLDqzReFWqF2dJrR/9d80.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1968923468.jpg,505.2,121.1,307.6,1349.5,446.5
sr_1500582732,Pronájem bytu 1+kk 26 m²,14500,"Vřesová, Praha 8 - Troja",50.126877,14.433249,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_B/nPVpfd5QLLDqzReDCZFzhMaL/866e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1500582732.jpg,356.3,343.0,169.9,798.2,80.4
sr_1574331212,Pronájem bytu 1+kk 64 m² (Mezonet),24800,"Sokolovská, Praha 8 - Karlín",50.099281,14.468884,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_A/kY1K2LlXQB7HUzFxpF6kC1b/d301.jpeg?fl=res,400,300,3|shr,,20|jpg,90",,924.5,764.6,311.6,353.1,312.7
sr_601252684,Pronájem bytu 1+kk 22 m²,14900,"V Kněžívce, Tuchoměřice",50.12722,14.272514,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDqk1BHB5F4Uq7Q/7241.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_601252684.jpg,4497.1,2368.8,50.8,3959.7,789.9
sr_1943429964,Pronájem bytu 2+kk 43 m²,10800,"Brandtova, Ústí nad Labem - Severní Terasa",50.675621,14.054827,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDqzReG2EF4Uqzr/60d7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1943429964.jpg,1224.3,234.9,171.2,453.5,203.9
sr_3822478156,Pronájem bytu 3+1 80 m²,20000,"Formánkova, Hradec Králové - Moravské Předměstí",50.183952,15.832309,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDoMo7I8rF4UnQm/39e3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3822478156.jpg,994.2,797.2,227.6,454.0,424.7
sr_1641440076,Pronájem bytu 2+1 62 m²,9997,"Československé armády, Nová Včelnice",49.231773,15.071669,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/kY1K2LlXQBsPCG4WF4UnCr/5693.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1641440076.jpg,4934.6,2593.7,116.9,777.8,74.8
sr_131490636,Pronájem bytu 2+1 64 m²,12000,"sídliště Lučina, Chodová Planá",49.895042,12.731499,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLksKHHWGF4UXac/a071.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_131490636.jpg,,106.1,124.6,129.8,52.4
sr_2815845196,Pronájem bytu 2+kk 49 m² (Jednopodlažní),10000,"náměstí Slezského odboje, Opava - Předměstí",49.938873,17.891748,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/kY1K2LlXQDm6hJE3qF4UXWA/45c6.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2815845196.jpg,865.4,714.8,66.0,104.9,84.5
sr_4158022476,Pronájem bytu 1+kk 47 m²,20000,"Litoměřická, Praha 9 - Prosek",50.119068,14.488517,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDhCZlHCRF4XYBC/6f97.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_4158022476.jpg,216.5,141.2,144.2,443.8,215.6
sr_3352716108,Pronájem bytu 1+kk 26 m²,6500,"Palackého, Ostrava - Přívoz",49.854092,18.261637,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/kY1K2LlXQCNqj24wF4UWKa/0062.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3352716108.jpg,1568.3,1393.1,134.6,923.2,528.4
sr_1498706764,Pronájem bytu 1+kk 22 m²,15250,"Vlhká, Brno",49.194462,16.618052,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_B/kBfrbpoeNBP53EHxXFu35nf/3f46.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_1498706764.jpg,274.5,585.3,246.1,300.0,295.6
sr_3111322444,Pronájem bytu 2+kk 65 m²,20500,"Podveská, Brno - Komín",49.216484,16.559492,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_B/kY1K2LlXQCNqj2BJTFwr2s4/2771.jpeg?fl=res,400,300,3|shr,,20|jpg,90",,451.2,420.1,61.3,509.4,426.0
sr_3426444108,Pronájem bytu 1+1 31 m²,12000,"Březina, okres Brno-venkov",49.281597,16.749519,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_C/kY1K2LlXQB7HUzEh9F3ychl/4162.jpeg?fl=res,400,300,3|shr,,20|jpg,90",,104.6,2697.1,16.3,,595.8
sr_3401999180,Pronájem bytu 2+kk 59 m² (Jednopodlažní),15500,"Peškova, Olomouc - Povel",49.572945,17.251869,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDhCZlH9ZF5dLWd/cd2f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_3401999180.jpg,757.0,790.5,270.1,230.5,247.4
sr_465986380,Pronájem bytu 2+kk 66 m²,19000,"Na Parkáně, Beroun - Beroun-Město",49.962376,14.074741,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDoMo7JBXF4UF6l/1837.jpeg?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_465986380.jpg,161.2,371.7,65.7,243.3,223.1
sr_208212812,Pronájem bytu 2+1 54 m²,42000,"Chodská, Praha 2 - Vinohrady",50.074459,14.445875,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_B/kcHp2YdDtEDuRmCR0GAsFTT/4d95.jpeg?fl=res,400,300,3|shr,,20|jpg,90",,173.9,642.6,155.6,354.7,126.0
sr_3905315660,Pronájem bytu 4+1 110 m²,37990,"Na Hřebenkách, Praha 5 - Smíchov",50.077011,14.390697,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p9_A/kcHp2YdDtzYqGt0F8eXiF/6328.jpeg?fl=res,400,300,3|shr,,20|jpg,90",,254.8,730.7,171.7,591.1,286.9
sr_2848351052,Pronájem bytu 3+kk 73 m² (Podkrovní),14900,"Úsobí, okres Havlíčkův Brod",49.514198,15.502468,,sreality,"https://d18-a.sdn.cz/d_18/c_img_p8_D/nPVpfd5QLLDqzReGzuF4T6uP/462b.png?fl=res,400,300,3|shr,,20|jpg,90",C:\Users\Uzivatel\PycharmProjects\rental_quality_predictor\data\photos\sr_2848351052.jpg,356.8,6410.3,47.4,,74.9
